Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
7	Immune cells	CD4Tconv	Th2	CLIC1	-0.31	62.9	6.58e-09
7	Immune cells	CD4Tconv	Th2	MYL6	-0.27	87.9	6.7e-09
7	Immune cells	CD4Tconv	Th2	ARPC4	-0.41	14.6	6.7e-09
7	Immune cells	CD4Tconv	Th2	TXNDC17	-0.38	9.5	7.67e-09
7	Immune cells	CD4Tconv	Th2	GLRX	-0.44	11.7	7.87e-09
7	Immune cells	CD4Tconv	Th2	GBP5	-0.47	6.3	7.9e-09
7	Immune cells	CD4Tconv	Th2	SAMD9	-0.52	14.9	9.04e-09
7	Immune cells	CD4Tconv	Th2	SFT2D1	-0.42	15.2	9.38e-09
7	Immune cells	CD4Tconv	Th2	OASL	-0.49	10.8	9.38e-09
7	Immune cells	CD4Tconv	Th2	RAB33A	-0.41	2.2	9.89e-09
7	Immune cells	CD4Tconv	Th2	PPP1CB	0.5	40.0	9.91e-09
7	Immune cells	CD4Tconv	Th2	HMGB1	-0.34	66.3	1.06e-08
7	Immune cells	CD4Tconv	Th2	DNTTIP2	0.46	28.9	1.08e-08
7	Immune cells	CD4Tconv	Th2	LGALS9	-0.44	3.2	1.09e-08
7	Immune cells	CD4Tconv	Th2	IFI16	-0.42	42.2	1.15e-08
7	Immune cells	CD4Tconv	Th2	CHMP5	-0.39	14.3	1.19e-08
7	Immune cells	CD4Tconv	Th2	MRPS6	-0.36	11.4	1.28e-08
7	Immune cells	CD4Tconv	Th2	UAP1	0.39	11.4	1.43e-08
7	Immune cells	CD4Tconv	Th2	NMI	-0.45	9.5	1.46e-08
7	Immune cells	CD4Tconv	Th2	HSPA1A	-0.25	21.0	1.6e-08
7	Immune cells	CD4Tconv	Th2	HERC5	-0.5	3.8	1.71e-08
7	Immune cells	CD4Tconv	Th2	ENO1	-0.43	46.7	1.85e-08
7	Immune cells	CD4Tconv	Th2	RBCK1	-0.42	8.6	1.85e-08
7	Immune cells	CD4Tconv	Th2	ARL6IP5	-0.35	45.4	1.86e-08
7	Immune cells	CD4Tconv	Th2	BRK1	-0.37	32.4	1.96e-08
7	Immune cells	CD4Tconv	Th2	ENTPD1	-0.49	1.9	1.99e-08
7	Immune cells	CD4Tconv	Th2	SEC11A	-0.39	16.2	2.14e-08
7	Immune cells	CD4Tconv	Th2	MRPS34	-0.41	9.5	2.16e-08
7	Immune cells	CD4Tconv	Th2	SAMD9L	-0.46	8.3	2.28e-08
7	Immune cells	CD4Tconv	Th2	TOB1	0.52	27.3	2.28e-08
7	Immune cells	CD4Tconv	Th2	CD52	0.25	90.2	2.29e-08
7	Immune cells	CD4Tconv	Th2	ATP2B1	0.48	18.4	2.47e-08
7	Immune cells	CD4Tconv	Th2	PMF1	-0.39	8.6	2.6e-08
7	Immune cells	CD4Tconv	Th2	EEF1B2	0.34	64.8	2.63e-08
7	Immune cells	CD4Tconv	Th2	TMEM60	-0.39	1.3	2.78e-08
7	Immune cells	CD4Tconv	Th2	SQRDL	-0.37	7.9	3.09e-08
7	Immune cells	CD4Tconv	Th2	IFI27L2	-0.37	13.3	3.23e-08
7	Immune cells	CD4Tconv	Th2	RAD21	-0.4	8.9	3.35e-08
7	Immune cells	CD4Tconv	Th2	TAP1	-0.4	25.4	3.38e-08
7	Immune cells	CD4Tconv	Th2	COX17	-0.4	21.3	3.67e-08
7	Immune cells	CD4Tconv	Th2	COX5B	-0.34	42.2	3.71e-08
7	Immune cells	CD4Tconv	Th2	LSP1	-0.37	47.9	3.91e-08
7	Immune cells	CD4Tconv	Th2	ANAPC11	-0.39	16.5	4.05e-08
7	Immune cells	CD4Tconv	Th2	PSMA5	-0.36	21.0	4.35e-08
7	Immune cells	CD4Tconv	Th2	RP11-386I14.4	-0.55	3.5	4.48e-08
7	Immune cells	CD4Tconv	Th2	ANP32A	-0.41	12.1	4.77e-08
7	Immune cells	CD4Tconv	Th2	GSPT1	0.48	27.3	5.15e-08
7	Immune cells	CD4Tconv	Th2	TWF2	-0.38	7.3	5.38e-08
7	Immune cells	CD4Tconv	Th2	GTF2B	0.45	24.1	5.43e-08
7	Immune cells	CD4Tconv	Th2	COMMD3	-0.38	9.5	5.85e-08
7	Immune cells	CD4Tconv	Th2	LAP3	-0.41	9.2	6.06e-08
7	Immune cells	CD4Tconv	Th2	IFIT1	-0.6	5.1	6.36e-08
7	Immune cells	CD4Tconv	Th2	CD53	-0.37	39.7	6.97e-08
7	Immune cells	CD4Tconv	Th2	PDCD1	-0.48	7.0	7.38e-08
7	Immune cells	CD4Tconv	Th2	DBNL	-0.39	10.2	7.38e-08
7	Immune cells	CD4Tconv	Th2	ACAP1	-0.36	29.5	7.39e-08
7	Immune cells	CD4Tconv	Th2	MRPS31	-0.39	2.5	7.41e-08
7	Immune cells	CD4Tconv	Th2	JMJD6	0.43	21.3	7.86e-08
7	Immune cells	CD4Tconv	Th2	DCTN6	0.53	21.9	8.83e-08
7	Immune cells	CD4Tconv	Th2	LSM10	-0.33	5.4	8.83e-08
7	Immune cells	CD4Tconv	Th2	C16orf54	0.43	18.4	8.88e-08
7	Immune cells	CD4Tconv	Th2	GZMK	0.26	45.1	9.92e-08
7	Immune cells	CD4Tconv	Th2	PSAP	-0.39	16.5	1.02e-07
7	Immune cells	CD4Tconv	Th2	CD164	-0.36	35.9	1.05e-07
7	Immune cells	CD4Tconv	Th2	SYAP1	0.51	27.0	1.1e-07
7	Immune cells	CD4Tconv	Th2	LSM8	-0.39	14.0	1.11e-07
7	Immune cells	CD4Tconv	Th2	ABI3	-0.43	7.0	1.18e-07
7	Immune cells	CD4Tconv	Th2	RBPJ	-0.44	17.5	1.22e-07
7	Immune cells	CD4Tconv	Th2	TRAT1	0.41	34.9	1.23e-07
7	Immune cells	CD4Tconv	Th2	RHOC	-0.34	10.5	1.29e-07
7	Immune cells	CD4Tconv	Th2	FAM192A	-0.37	5.1	1.3e-07
7	Immune cells	CD4Tconv	Th2	MGAT1	-0.39	4.8	1.34e-07
7	Immune cells	CD4Tconv	Th2	CUL9	-0.36	0.3	1.42e-07
7	Immune cells	CD4Tconv	Th2	LINC00152	-0.41	22.5	1.45e-07
7	Immune cells	CD4Tconv	Th2	TSC22D4	-0.38	10.5	1.45e-07
7	Immune cells	CD4Tconv	Th2	PTPN6	-0.43	9.8	1.47e-07
7	Immune cells	CD4Tconv	Th2	CASP1	-0.4	16.8	1.5e-07
7	Immune cells	CD4Tconv	Th2	TRAF1	-0.41	4.8	1.59e-07
7	Immune cells	CD4Tconv	Th2	TRAPPC1	-0.34	33.0	1.66e-07
7	Immune cells	CD4Tconv	Th2	SNX20	-0.36	3.8	1.7e-07
7	Immune cells	CD4Tconv	Th2	TRAPPC4	-0.33	9.2	1.72e-07
7	Immune cells	CD4Tconv	Th2	RTKN2	-0.48	2.2	1.73e-07
7	Immune cells	CD4Tconv	Th2	HAPLN3	-0.41	4.1	1.74e-07
7	Immune cells	CD4Tconv	Th2	DGUOK	-0.32	14.6	1.77e-07
7	Immune cells	CD4Tconv	Th2	ZRANB2	-0.39	9.2	2.18e-07
7	Immune cells	CD4Tconv	Th2	SRSF1	-0.36	9.2	2.33e-07
7	Immune cells	CD4Tconv	Th2	FAM133B	0.43	33.7	2.39e-07
7	Immune cells	CD4Tconv	Th2	CTD-3252C9.4	0.42	13.3	2.6e-07
7	Immune cells	CD4Tconv	Th2	RP11-1399P15.1	-0.51	3.2	2.6e-07
7	Immune cells	CD4Tconv	Th2	ACTR3	-0.33	38.1	2.67e-07
7	Immune cells	CD4Tconv	Th2	ETV7	-0.37	1.3	2.79e-07
7	Immune cells	CD4Tconv	Th2	TAGAP	0.5	20.6	2.83e-07
7	Immune cells	CD4Tconv	Th2	ARID5A	0.4	44.1	2.87e-07
7	Immune cells	CD4Tconv	Th2	CLTA	-0.33	11.1	3.07e-07
7	Immune cells	CD4Tconv	Th2	PIM2	-0.45	16.5	3.07e-07
7	Immune cells	CD4Tconv	Th2	PHF11	-0.36	11.4	3.07e-07
7	Immune cells	CD4Tconv	Th2	RASGRP2	0.3	13.0	3.1e-07
7	Immune cells	CD4Tconv	Th2	AC002331.1	-0.44	1.0	3.14e-07
7	Immune cells	CD4Tconv	Th2	GRSF1	-0.38	6.7	3.24e-07
7	Immune cells	CD4Tconv	Th2	DYNC1I2	-0.38	10.5	3.32e-07
7	Immune cells	CD4Tconv	Th2	CHMP2A	-0.34	17.1	3.4e-07
7	Immune cells	CD4Tconv	Th2	TRIM69	-0.32	2.2	3.73e-07
7	Immune cells	CD4Tconv	Th2	SASH3	-0.36	4.8	3.82e-07
7	Immune cells	CD4Tconv	Th2	PET100	-0.37	21.0	3.93e-07
7	Immune cells	CD4Tconv	Th2	EIF4E	-0.32	11.7	4.08e-07
7	Immune cells	CD4Tconv	Th2	CTSC	-0.43	24.4	4.32e-07
7	Immune cells	CD4Tconv	Th2	ATP5J2	-0.33	38.1	4.35e-07
7	Immune cells	CD4Tconv	Th2	RPS27L	-0.39	34.3	4.36e-07
7	Immune cells	CD4Tconv	Th2	SOX4	-0.46	1.6	4.41e-07
7	Immune cells	CD4Tconv	Th2	FBXL15	-0.36	2.5	4.78e-07
7	Immune cells	CD4Tconv	Th2	CAP1	-0.3	40.0	4.8e-07
7	Immune cells	CD4Tconv	Th2	HLA-DMA	-0.39	5.4	4.8e-07
7	Immune cells	CD4Tconv	Th2	GPX1	-0.41	12.4	4.84e-07
7	Immune cells	CD4Tconv	Th2	ID3	-0.48	7.6	4.92e-07
7	Immune cells	CD4Tconv	Th2	ISG20	-0.52	47.3	4.95e-07
7	Immune cells	CD4Tconv	Th2	HNRNPUL1	0.42	28.3	4.97e-07
7	Immune cells	CD4Tconv	Th2	LSM2	-0.37	12.4	5.06e-07
7	Immune cells	CD4Tconv	Th2	SLFN5	-0.39	12.7	5.06e-07
7	Immune cells	CD4Tconv	Th2	TUBA1A	0.52	35.9	5.11e-07
7	Immune cells	CD4Tconv	Th2	PTMS	-0.38	3.5	5.2e-07
7	Immune cells	CD4Tconv	Th2	MRPS21	-0.36	19.7	5.24e-07
7	Immune cells	CD4Tconv	Th2	KLF6	0.46	61.9	5.26e-07
7	Immune cells	CD4Tconv	Th2	SERPINB1	-0.37	14.3	5.32e-07
7	Immune cells	CD4Tconv	Th2	PPP1R15A	0.38	39.7	5.87e-07
7	Immune cells	CD4Tconv	Th2	POLR2E	-0.31	10.2	5.87e-07
7	Immune cells	CD4Tconv	Th2	C5orf56	-0.43	7.9	5.89e-07
7	Immune cells	CD4Tconv	Th2	NDUFB7	-0.32	16.8	6.21e-07
7	Immune cells	CD4Tconv	Th2	NDUFC1	-0.35	15.9	7.02e-07
7	Immune cells	CD4Tconv	Th2	CHMP1B	0.52	24.4	7.34e-07
7	Immune cells	CD4Tconv	Th2	PLIN2	0.44	21.6	7.5e-07
7	Immune cells	CD4Tconv	Th2	SEPW1	-0.33	14.0	7.59e-07
7	Immune cells	CD4Tconv	Th2	ERH	-0.3	39.4	7.75e-07
7	Immune cells	CD4Tconv	Th2	BRD2	0.45	27.0	7.96e-07
7	Immune cells	CD4Tconv	Th2	TMEM261	-0.34	7.0	8.12e-07
7	Immune cells	CD4Tconv	Th2	NDUFS6	-0.34	15.9	8.15e-07
7	Immune cells	CD4Tconv	Th2	FAM104A	-0.31	5.7	8.17e-07
7	Immune cells	CD4Tconv	Th2	SNX17	-0.3	9.2	8.34e-07
7	Immune cells	CD4Tconv	Th2	IRF7	-0.38	12.7	8.58e-07
7	Immune cells	CD4Tconv	Th2	BIN1	-0.36	12.1	8.66e-07
7	Immune cells	CD4Tconv	Th2	NDFIP2	-0.34	6.3	8.67e-07
7	Immune cells	CD4Tconv	Th2	HMGN1	-0.29	47.3	8.81e-07
7	Immune cells	CD4Tconv	Th2	GIMAP4	-0.42	29.8	9.29e-07
7	Immune cells	CD4Tconv	Th2	LAIR2	-0.4	1.9	9.81e-07
7	Immune cells	CD4Tconv	Th2	SSNA1	-0.28	9.8	9.81e-07
7	Immune cells	CD4Tconv	Th2	AIMP1	-0.33	9.8	9.94e-07
7	Immune cells	CD4Tconv	Th2	DDX5	0.26	92.1	1e-06
7	Immune cells	CD4Tconv	Th2	PA2G4	-0.34	21.6	1.01e-06
7	Immune cells	CD4Tconv	Th2	P2RY8	0.26	11.4	1.01e-06
7	Immune cells	CD4Tconv	Th2	CSF1	-0.35	3.5	1.01e-06
7	Immune cells	CD4Tconv	Th2	KCNN4	-0.33	1.9	1.03e-06
7	Immune cells	CD4Tconv	Th2	MRPS16	-0.32	3.5	1.05e-06
7	Immune cells	CD4Tconv	Th2	SUMO2	-0.27	55.9	1.08e-06
7	Immune cells	CD4Tconv	Th2	CTSA	-0.33	13.7	1.08e-06
7	Immune cells	CD4Tconv	Th2	FRG1	-0.36	10.5	1.08e-06
7	Immune cells	CD4Tconv	Th2	MCM3	-0.33	2.5	1.12e-06
7	Immune cells	CD4Tconv	Th2	NXT1	0.42	22.5	1.12e-06
7	Immune cells	CD4Tconv	Th2	SP100	-0.34	28.6	1.15e-06
7	Immune cells	CD4Tconv	Th2	PCED1B	-0.34	4.1	1.17e-06
7	Immune cells	CD4Tconv	Th2	SUSD3	-0.37	8.3	1.19e-06
7	Immune cells	CD4Tconv	Th2	RAB27A	-0.35	10.2	1.21e-06
7	Immune cells	CD4Tconv	Th2	CD69	0.44	63.2	1.27e-06
7	Immune cells	CD4Tconv	Th2	MGAT4A	0.39	17.8	1.27e-06
7	Immune cells	CD4Tconv	Th2	HLA-DQA1	-0.46	3.5	1.34e-06
7	Immune cells	CD4Tconv	Th2	IER2	0.43	57.1	1.34e-06
7	Immune cells	CD4Tconv	Th2	ARPC3	-0.26	57.5	1.39e-06
7	Immune cells	CD4Tconv	Th2	CSK	-0.33	6.0	1.53e-06
7	Immune cells	CD4Tconv	Th2	SOCS1	0.47	41.6	1.54e-06
7	Immune cells	CD4Tconv	Th2	DENND2D	-0.35	10.8	1.6e-06
7	Immune cells	CD4Tconv	Th2	GBP2	-0.39	22.9	1.62e-06
7	Immune cells	CD4Tconv	Th2	IL1R2	-0.4	1.0	1.65e-06
7	Immune cells	CD4Tconv	Th2	MEAF6	-0.32	17.1	1.71e-06
7	Immune cells	CD4Tconv	Th2	PPM1G	-0.32	10.2	1.76e-06
7	Immune cells	CD4Tconv	Th2	GDI2	-0.33	18.7	1.77e-06
7	Immune cells	CD4Tconv	Th2	IRF1	0.42	49.2	1.79e-06
7	Immune cells	CD4Tconv	Th2	PSMD4	-0.29	15.9	1.81e-06
7	Immune cells	CD4Tconv	Th2	LUC7L3	-0.36	14.9	1.81e-06
7	Immune cells	CD4Tconv	Th2	CD2BP2	-0.33	5.7	1.86e-06
7	Immune cells	CD4Tconv	Th2	PGAM1	-0.38	29.2	1.89e-06
7	Immune cells	CD4Tconv	Th2	RAC1	-0.34	17.1	1.96e-06
7	Immune cells	CD4Tconv	Th2	PSMA4	-0.33	28.6	1.99e-06
7	Immune cells	CD4Tconv	Th2	EED	-0.36	5.7	1.99e-06
7	Immune cells	CD4Tconv	Th2	SMC3	-0.35	9.2	1.99e-06
7	Immune cells	CD4Tconv	Th2	MRPL28	-0.3	4.1	2.04e-06
7	Immune cells	CD4Tconv	Th2	S100A10	0.3	64.1	2.07e-06
7	Immune cells	CD4Tconv	Th2	HSPH1	0.53	21.6	2.09e-06
7	Immune cells	CD4Tconv	Th2	UGP2	-0.37	17.8	2.11e-06
7	Immune cells	CD4Tconv	Th2	RBBP4	-0.31	12.1	2.11e-06
7	Immune cells	CD4Tconv	Th2	PHPT1	-0.37	14.3	2.11e-06
7	Immune cells	CD4Tconv	Th2	RTP4	-0.31	1.0	2.2e-06
7	Immune cells	CD4Tconv	Th2	ORMDL3	-0.32	3.8	2.22e-06
7	Immune cells	CD4Tconv	Th2	MRPL36	-0.3	4.1	2.22e-06
7	Immune cells	CD4Tconv	Th2	SMC4	-0.39	5.7	2.28e-06
7	Immune cells	CD4Tconv	Th2	GZMB	-0.79	11.4	2.34e-06
7	Immune cells	CD4Tconv	Th2	CD63	-0.39	26.0	2.45e-06
7	Immune cells	CD4Tconv	Th2	SMIM7	-0.3	5.1	2.49e-06
7	Immune cells	CD4Tconv	Th2	IL10RB	-0.3	2.9	2.63e-06
7	Immune cells	CD4Tconv	Th2	IL2RG	-0.28	63.2	2.64e-06
7	Immune cells	CD4Tconv	Th2	STAT4	0.38	22.5	2.78e-06
7	Immune cells	CD4Tconv	Th2	CASP4	-0.33	16.8	2.9e-06
7	Immune cells	CD4Tconv	Th2	IL7R	0.34	48.3	3.14e-06
7	Immune cells	CD4Tconv	Th2	EID1	-0.32	23.2	3.14e-06
7	Immune cells	CD4Tconv	Th2	RSAD2	-0.49	2.2	3.19e-06
7	Immune cells	CD4Tconv	Th2	HPRT1	-0.31	8.3	3.19e-06
7	Immune cells	CD4Tconv	Th2	INTS6	0.39	18.1	3.22e-06
7	Immune cells	CD4Tconv	Th2	UBXN4	-0.26	20.3	3.23e-06
7	Immune cells	CD4Tconv	Th2	TCEAL8	-0.28	8.3	3.46e-06
7	Immune cells	CD4Tconv	Th2	NT5C	-0.3	4.4	3.46e-06
7	Immune cells	CD4Tconv	Th2	RNF168	0.33	13.7	3.67e-06
7	Immune cells	CD4Tconv	Th2	CCL3	-0.62	4.4	3.67e-06
7	Immune cells	CD4Tconv	Th2	BSG	-0.31	22.9	3.77e-06
7	Immune cells	CD4Tconv	Th2	POLR2G	-0.34	13.7	3.88e-06
7	Immune cells	CD4Tconv	Th2	APOBEC3G	-0.39	30.2	3.92e-06
7	Immune cells	CD4Tconv	Th2	MPLKIP	-0.33	8.3	4.16e-06
7	Immune cells	CD4Tconv	Th2	RGS10	-0.31	22.5	4.17e-06
7	Immune cells	CD4Tconv	Th2	NECAP2	-0.32	9.8	4.2e-06
7	Immune cells	CD4Tconv	Th2	ASNA1	-0.29	8.3	4.24e-06
7	Immune cells	CD4Tconv	Th2	GIMAP6	-0.38	4.1	4.29e-06
7	Immune cells	CD4Tconv	Th2	ANP32B	-0.31	18.1	4.33e-06
7	Immune cells	CD4Tconv	Th2	YWHAH	-0.36	14.0	4.35e-06
7	Immune cells	CD4Tconv	Th2	SPTY2D1	0.32	14.3	4.46e-06
7	Immune cells	CD4Tconv	Th2	NDUFB4	-0.28	27.0	4.65e-06
7	Immune cells	CD4Tconv	Th2	AIP	-0.31	14.0	4.65e-06
7	Immune cells	CD4Tconv	Th2	TMED9	-0.29	23.5	4.77e-06
7	Immune cells	CD4Tconv	Th2	PIN4	-0.34	7.9	4.85e-06
7	Immune cells	CD4Tconv	Th2	RHOG	-0.32	12.7	4.86e-06
7	Immune cells	CD4Tconv	Th2	CMPK2	-0.41	2.2	5.04e-06
7	Immune cells	CD4Tconv	Th2	KRCC1	-0.31	3.8	5.2e-06
7	Immune cells	CD4Tconv	Th2	SNRPE	-0.3	21.3	5.42e-06
7	Immune cells	CD4Tconv	Th2	BANF1	-0.29	14.6	5.52e-06
7	Immune cells	CD4Tconv	Th2	CCDC90B	-0.33	6.0	5.62e-06
7	Immune cells	CD4Tconv	Th2	TNIP1	-0.27	10.8	5.82e-06
7	Immune cells	CD4Tconv	Th2	PPP1CA	-0.29	40.0	5.88e-06
7	Immune cells	CD4Tconv	Th2	ISCU	-0.31	28.9	6.33e-06
7	Immune cells	CD4Tconv	Th2	PLEKHF1	-0.35	5.4	6.42e-06
7	Immune cells	CD4Tconv	Th2	VPS28	-0.3	16.8	6.57e-06
7	Immune cells	CD4Tconv	Th2	PSMB10	-0.32	16.5	6.61e-06
7	Immune cells	CD4Tconv	Th2	ARPC1B	-0.28	54.6	6.63e-06
7	Immune cells	CD4Tconv	Th2	C19orf25	-0.33	3.2	6.86e-06
7	Immune cells	CD4Tconv	Th2	TMBIM4	-0.32	27.9	7e-06
7	Immune cells	CD4Tconv	Th2	TRADD	-0.3	8.6	7.05e-06
7	Immune cells	CD4Tconv	Th2	POLR3K	-0.3	3.5	7.07e-06
7	Immune cells	CD4Tconv	Th2	SPAG7	-0.29	8.9	7.36e-06
7	Immune cells	CD4Tconv	Th2	TMEM160	-0.26	10.2	7.36e-06
7	Immune cells	CD4Tconv	Th2	NONO	-0.26	10.5	7.54e-06
7	Immune cells	CD4Tconv	Th2	KRTCAP2	-0.28	13.3	7.75e-06
7	Immune cells	CD4Tconv	Th2	EPHX2	-0.28	1.6	7.88e-06
7	Immune cells	CD4Tconv	Th2	TPR	-0.32	16.5	8.06e-06
7	Immune cells	CD4Tconv	Th2	LTA	-0.3	2.2	8.06e-06
7	Immune cells	CD4Tconv	Th2	CD79B	-0.32	6.7	8.06e-06
7	Immune cells	CD4Tconv	Th2	DDIT4	0.45	48.9	8.47e-06
7	Immune cells	CD4Tconv	Th2	PSMD13	-0.26	10.8	8.56e-06
7	Immune cells	CD4Tconv	Th2	ATRAID	-0.3	15.9	8.61e-06
7	Immune cells	CD4Tconv	Th2	IL16	-0.33	13.3	8.68e-06
7	Immune cells	CD4Tconv	Th2	MT-ND5	0.32	61.3	8.73e-06
7	Immune cells	CD4Tconv	Th2	HLA-DQB1	-0.43	6.7	8.77e-06
7	Immune cells	CD4Tconv	Th2	MRPL51	-0.3	20.0	8.77e-06
7	Immune cells	CD4Tconv	Th2	DNASE2	-0.29	2.9	8.97e-06
7	Immune cells	CD4Tconv	Th2	MT1F	-0.34	5.7	9.28e-06
7	Immune cells	CD4Tconv	Th2	BLOC1S1	-0.29	21.0	9.68e-06
7	Immune cells	CD4Tconv	Th2	CISD1	-0.28	2.9	9.91e-06
7	Immune cells	CD4Tconv	Th2	SUMO3	-0.28	10.2	9.97e-06
7	Immune cells	CD4Tconv	Th2	HNRNPA3	-0.3	41.6	9.97e-06
8	Immune cells	Tprolif	Tprolif	STMN1	2.7	92.8	0
8	Immune cells	Tprolif	Tprolif	KIAA0101	1.84	73.4	0
8	Immune cells	Tprolif	Tprolif	UBE2C	1.77	57.6	0
8	Immune cells	Tprolif	Tprolif	NUSAP1	1.54	63.8	0
8	Immune cells	Tprolif	Tprolif	TOP2A	1.54	57.6	0
8	Immune cells	Tprolif	Tprolif	RRM2	1.5	50.0	0
8	Immune cells	Tprolif	Tprolif	MKI67	1.46	59.5	0
8	Immune cells	Tprolif	Tprolif	CDK1	1.45	57.9	0
8	Immune cells	Tprolif	Tprolif	TYMS	1.44	64.5	0
8	Immune cells	Tprolif	Tprolif	CKS1B	1.31	70.4	0
8	Immune cells	Tprolif	Tprolif	TK1	1.28	54.9	0
8	Immune cells	Tprolif	Tprolif	ZWINT	1.27	66.4	0
8	Immune cells	Tprolif	Tprolif	BIRC5	1.24	50.7	0
8	Immune cells	Tprolif	Tprolif	CENPF	1.16	46.1	0
8	Immune cells	Tprolif	Tprolif	MCM7	1.13	61.2	0
8	Immune cells	Tprolif	Tprolif	ASPM	1.12	46.1	0
8	Immune cells	Tprolif	Tprolif	UBE2T	1.06	57.6	0
8	Immune cells	Tprolif	Tprolif	UHRF1	1.04	51.6	0
8	Immune cells	Tprolif	Tprolif	MAD2L1	1.03	61.5	0
8	Immune cells	Tprolif	Tprolif	AURKB	0.97	45.1	0
8	Immune cells	Tprolif	Tprolif	ASF1B	0.97	50.3	0
8	Immune cells	Tprolif	Tprolif	CENPU	0.95	53.6	0
8	Immune cells	Tprolif	Tprolif	CCNA2	0.93	44.4	0
8	Immune cells	Tprolif	Tprolif	CCNB2	0.92	39.1	0
8	Immune cells	Tprolif	Tprolif	CENPW	0.86	50.3	0
8	Immune cells	Tprolif	Tprolif	CENPA	0.85	35.9	0
8	Immune cells	Tprolif	Tprolif	CDKN3	0.84	44.4	0
8	Immune cells	Tprolif	Tprolif	CLSPN	0.81	43.1	0
8	Immune cells	Tprolif	Tprolif	SPC25	0.8	38.2	0
8	Immune cells	Tprolif	Tprolif	TPX2	0.79	38.5	0
8	Immune cells	Tprolif	Tprolif	DLGAP5	0.78	33.6	0
8	Immune cells	Tprolif	Tprolif	RAD51AP1	0.77	42.8	0
8	Immune cells	Tprolif	Tprolif	NUF2	0.74	38.5	0
8	Immune cells	Tprolif	Tprolif	KIFC1	0.74	41.1	0
8	Immune cells	Tprolif	Tprolif	CENPN	0.73	42.8	0
8	Immune cells	Tprolif	Tprolif	HMMR	0.72	31.6	0
8	Immune cells	Tprolif	Tprolif	GTSE1	0.7	36.2	0
8	Immune cells	Tprolif	Tprolif	CDC20	0.69	29.3	0
8	Immune cells	Tprolif	Tprolif	SGOL1	0.69	40.1	0
8	Immune cells	Tprolif	Tprolif	CDT1	0.65	36.2	0
8	Immune cells	Tprolif	Tprolif	NCAPG	0.63	35.2	0
8	Immune cells	Tprolif	Tprolif	CKAP2L	0.62	32.6	0
8	Immune cells	Tprolif	Tprolif	GGH	0.61	34.9	0
8	Immune cells	Tprolif	Tprolif	CDCA3	0.6	30.6	0
8	Immune cells	Tprolif	Tprolif	KIF23	0.55	28.9	0
8	Immune cells	Tprolif	Tprolif	PBK	0.55	32.2	0
8	Immune cells	Tprolif	Tprolif	CDCA5	0.55	31.2	0
8	Immune cells	Tprolif	Tprolif	RAD51	0.54	30.3	0
8	Immune cells	Tprolif	Tprolif	KIF2C	0.53	29.3	0
8	Immune cells	Tprolif	Tprolif	HJURP	0.51	26.3	0
8	Immune cells	Tprolif	Tprolif	MELK	0.5	31.6	0
8	Immune cells	Tprolif	Tprolif	SNRNP25	1.09	62.8	5.47e-302
8	Immune cells	Tprolif	Tprolif	CEP55	0.63	35.2	3.37e-298
8	Immune cells	Tprolif	Tprolif	CDCA8	0.53	29.3	2.55e-294
8	Immune cells	Tprolif	Tprolif	PLK1	0.62	26.6	7.76e-292
8	Immune cells	Tprolif	Tprolif	FAM111B	0.54	25.7	9.18e-291
8	Immune cells	Tprolif	Tprolif	ESCO2	0.51	28.3	1.17e-285
8	Immune cells	Tprolif	Tprolif	SMC2	1.05	64.5	2.18e-284
8	Immune cells	Tprolif	Tprolif	KIF15	0.48	24.7	4.95e-278
8	Immune cells	Tprolif	Tprolif	PRC1	0.59	32.2	3.51e-277
8	Immune cells	Tprolif	Tprolif	FBXO5	0.74	40.8	2.86e-275
8	Immune cells	Tprolif	Tprolif	TTK	0.46	23.7	6.78e-273
8	Immune cells	Tprolif	Tprolif	MND1	0.37	23.7	1.33e-269
8	Immune cells	Tprolif	Tprolif	FEN1	0.91	49.0	7.87e-267
8	Immune cells	Tprolif	Tprolif	GINS2	0.81	38.8	4.71e-266
8	Immune cells	Tprolif	Tprolif	BUB1	0.55	29.9	1.68e-264
8	Immune cells	Tprolif	Tprolif	CASC5	0.51	27.3	1.13e-261
8	Immune cells	Tprolif	Tprolif	MCM4	0.66	36.2	6.53e-260
8	Immune cells	Tprolif	Tprolif	NCAPH	0.46	27.6	3.99e-255
8	Immune cells	Tprolif	Tprolif	SKA1	0.39	22.4	2.3e-252
8	Immune cells	Tprolif	Tprolif	SPAG5	0.4	23.7	3.39e-248
8	Immune cells	Tprolif	Tprolif	CENPM	0.95	55.3	1.18e-246
8	Immune cells	Tprolif	Tprolif	MTFR2	0.35	22.4	2.09e-245
8	Immune cells	Tprolif	Tprolif	CENPE	0.71	34.9	2.5e-245
8	Immune cells	Tprolif	Tprolif	ORC6	0.47	30.3	6.25e-242
8	Immune cells	Tprolif	Tprolif	ATAD5	0.68	40.5	7.94e-241
8	Immune cells	Tprolif	Tprolif	NDC80	0.68	43.4	4.63e-240
8	Immune cells	Tprolif	Tprolif	CDCA2	0.34	20.1	2.63e-239
8	Immune cells	Tprolif	Tprolif	PCNA	1.54	77.0	5.77e-239
8	Immune cells	Tprolif	Tprolif	WDR34	0.49	30.6	1.29e-237
