Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
1	Immune cells	CD4Tconv	CD4Tn	PLAC8	0.35	55.3	9.29e-32
1	Immune cells	CD4Tconv	CD4Tn	SLA	-0.25	71.9	1.6e-31
1	Immune cells	CD4Tconv	CD4Tn	IL6R	0.31	53.4	2.45e-19
1	Immune cells	CD4Tconv	CD4Tn	RASGRP2	0.28	55.9	2.85e-18
1	Immune cells	CD4Tconv	CD4Tn	SLC2A3	0.25	68.6	4.22e-18
1	Immune cells	CD4Tconv	CD4Tn	AREG	0.49	51.7	1.12e-15
1	Immune cells	CD4Tconv	CD4Tn	SPINT2	0.26	53.2	6.38e-13
10	Immune cells	CD4Tconv	Th1	PDCD1	0.54	85.6	1.95e-150
10	Immune cells	CD4Tconv	Th1	SRGN	0.48	99.9	2.27e-143
10	Immune cells	CD4Tconv	Th1	IGKV1-5	-0.27	57.8	6.79e-132
10	Immune cells	CD4Tconv	Th1	GAPDH	0.38	100.0	3.23e-122
10	Immune cells	CD4Tconv	Th1	SH3BGRL3	0.32	100.0	9.81e-122
10	Immune cells	CD4Tconv	Th1	AC069363.1	0.29	67.7	5.32e-119
10	Immune cells	CD4Tconv	Th1	MT-CO3	-0.4	99.9	1.6e-115
10	Immune cells	CD4Tconv	Th1	CXCL13	1.16	74.7	5.33e-113
10	Immune cells	CD4Tconv	Th1	COTL1	0.41	98.8	1.27e-110
10	Immune cells	CD4Tconv	Th1	TOX	0.43	83.2	3.28e-108
10	Immune cells	CD4Tconv	Th1	IL21	0.26	67.9	3.3e-107
10	Immune cells	CD4Tconv	Th1	MYL6	0.3	99.8	3.51e-107
10	Immune cells	CD4Tconv	Th1	ACTB	0.29	100.0	2.1e-105
10	Immune cells	CD4Tconv	Th1	PFN1	0.26	100.0	4.59e-105
10	Immune cells	CD4Tconv	Th1	SLC9A9	0.27	78.7	1.74e-104
10	Immune cells	CD4Tconv	Th1	DUSP4	0.4	83.2	1.77e-104
10	Immune cells	CD4Tconv	Th1	PTPN13	0.28	69.3	9.77e-101
10	Immune cells	CD4Tconv	Th1	MT-CO2	-0.31	100.0	1.87e-99
10	Immune cells	CD4Tconv	Th1	KRT86	0.73	67.3	1.53e-94
10	Immune cells	CD4Tconv	Th1	CTLA4	0.41	82.1	2.19e-92
10	Immune cells	CD4Tconv	Th1	APOBEC3C	0.42	84.4	8.13e-92
10	Immune cells	CD4Tconv	Th1	MT-ND1	-0.41	99.5	9.93e-92
10	Immune cells	CD4Tconv	Th1	MT-CO1	-0.31	99.8	9.18e-91
10	Immune cells	CD4Tconv	Th1	HLA-DRB1	0.28	93.7	1.21e-88
10	Immune cells	CD4Tconv	Th1	BATF	0.41	88.3	9.36e-88
10	Immune cells	CD4Tconv	Th1	LSP1	0.36	98.0	3.68e-86
10	Immune cells	CD4Tconv	Th1	F2R	0.27	79.1	6.03e-85
10	Immune cells	CD4Tconv	Th1	ADGRG1	0.36	68.4	2.07e-84
10	Immune cells	CD4Tconv	Th1	MIR4435-2HG	0.35	79.4	2.45e-82
10	Immune cells	CD4Tconv	Th1	LINC00152	0.33	88.4	3.95e-81
10	Immune cells	CD4Tconv	Th1	CD200	0.29	71.3	9.48e-80
10	Immune cells	CD4Tconv	Th1	APOBEC3G	0.31	90.9	1.86e-78
10	Immune cells	CD4Tconv	Th1	TNFRSF18	0.32	73.0	6.33e-78
10	Immune cells	CD4Tconv	Th1	ITM2A	0.36	94.7	1.36e-77
10	Immune cells	CD4Tconv	Th1	TOX2	0.27	74.8	4.07e-77
10	Immune cells	CD4Tconv	Th1	HLA-DPA1	0.31	95.3	5.23e-77
10	Immune cells	CD4Tconv	Th1	RBPJ	0.53	81.4	1.64e-76
10	Immune cells	CD4Tconv	Th1	RGS1	0.38	94.8	5.88e-75
10	Immune cells	CD4Tconv	Th1	ZBED2	0.35	68.4	8.98e-75
10	Immune cells	CD4Tconv	Th1	FABP5	0.25	76.5	1.67e-73
10	Immune cells	CD4Tconv	Th1	SLA	0.37	93.4	1e-71
10	Immune cells	CD4Tconv	Th1	BTG3	0.28	78.2	1.56e-71
10	Immune cells	CD4Tconv	Th1	GALM	0.36	80.5	2.38e-70
10	Immune cells	CD4Tconv	Th1	CCDC167	0.31	88.5	5.34e-70
10	Immune cells	CD4Tconv	Th1	PSME2	0.33	95.3	7.66e-69
10	Immune cells	CD4Tconv	Th1	CD82	0.31	90.6	1.36e-68
10	Immune cells	CD4Tconv	Th1	IL7R	-0.57	95.3	1.67e-68
10	Immune cells	CD4Tconv	Th1	LIMS1	0.31	80.7	3.8e-68
10	Immune cells	CD4Tconv	Th1	NFATC2	0.34	88.3	8.51e-68
10	Immune cells	CD4Tconv	Th1	PRDM1	0.34	87.2	1.18e-67
10	Immune cells	CD4Tconv	Th1	ANXA5	0.35	84.8	2.07e-66
10	Immune cells	CD4Tconv	Th1	MTHFD2	0.28	75.6	3.29e-63
10	Immune cells	CD4Tconv	Th1	CD2	0.29	98.1	5.29e-62
10	Immune cells	CD4Tconv	Th1	AC133644.2	0.34	73.6	7.57e-61
10	Immune cells	CD4Tconv	Th1	LGALS3	0.31	76.6	1.23e-60
10	Immune cells	CD4Tconv	Th1	TYMP	0.28	78.1	2.69e-60
10	Immune cells	CD4Tconv	Th1	ACTN4	0.26	82.6	6.3e-60
10	Immune cells	CD4Tconv	Th1	TIGIT	0.29	86.7	1.44e-59
10	Immune cells	CD4Tconv	Th1	CTSC	0.26	90.4	5.2e-59
10	Immune cells	CD4Tconv	Th1	SIRPG	0.34	82.1	1.02e-58
10	Immune cells	CD4Tconv	Th1	ITGB1	0.38	86.5	1.09e-58
10	Immune cells	CD4Tconv	Th1	UCP2	0.33	94.6	1.48e-58
10	Immune cells	CD4Tconv	Th1	YWHAQ	0.27	91.3	3.81e-58
10	Immune cells	CD4Tconv	Th1	HAVCR2	0.42	69.7	4.72e-58
10	Immune cells	CD4Tconv	Th1	GZMB	0.36	70.0	4.96e-58
10	Immune cells	CD4Tconv	Th1	RNF19A	0.28	92.0	2.1e-57
10	Immune cells	CD4Tconv	Th1	LYST	0.27	79.9	1.35e-56
10	Immune cells	CD4Tconv	Th1	AC017002.1	0.25	70.6	3.06e-56
10	Immune cells	CD4Tconv	Th1	CD4	0.35	79.8	3.25e-55
10	Immune cells	CD4Tconv	Th1	MIR155HG	0.39	73.2	1.48e-54
10	Immune cells	CD4Tconv	Th1	TAP1	0.29	90.3	3.7e-54
10	Immune cells	CD4Tconv	Th1	CXCR6	0.26	76.8	1.31e-53
10	Immune cells	CD4Tconv	Th1	NR3C1	0.35	87.8	4.82e-52
10	Immune cells	CD4Tconv	Th1	CTSD	0.3	90.8	4.55e-51
10	Immune cells	CD4Tconv	Th1	CD27	0.31	94.6	4.98e-51
10	Immune cells	CD4Tconv	Th1	S100A11	0.26	95.9	1.5e-50
10	Immune cells	CD4Tconv	Th1	PGAM1	0.28	91.8	6.15e-50
10	Immune cells	CD4Tconv	Th1	LAG3	0.37	76.0	1.89e-48
10	Immune cells	CD4Tconv	Th1	PTMS	0.29	75.0	1.27e-46
10	Immune cells	CD4Tconv	Th1	CCL3	0.26	70.0	1.28e-45
10	Immune cells	CD4Tconv	Th1	FOS	-0.82	87.6	4.79e-44
10	Immune cells	CD4Tconv	Th1	GPX1	0.26	84.2	8.85e-41
10	Immune cells	CD4Tconv	Th1	ARPC5	0.25	92.0	1.21e-40
10	Immune cells	CD4Tconv	Th1	DUSP1	-0.44	95.3	2.69e-40
10	Immune cells	CD4Tconv	Th1	IFNG	0.34	73.3	2.81e-40
10	Immune cells	CD4Tconv	Th1	CALR	0.28	93.6	5.03e-39
10	Immune cells	CD4Tconv	Th1	TPI1	0.25	93.2	5.49e-39
10	Immune cells	CD4Tconv	Th1	IFITM2	0.27	97.4	1.56e-36
10	Immune cells	CD4Tconv	Th1	ALOX5AP	0.35	89.4	2.19e-36
10	Immune cells	CD4Tconv	Th1	KLRB1	0.29	74.9	4.54e-36
10	Immune cells	CD4Tconv	Th1	TRBV6-5	0.31	68.8	5.4e-36
10	Immune cells	CD4Tconv	Th1	BST2	0.27	85.7	1.72e-35
10	Immune cells	CD4Tconv	Th1	KLF2	-0.54	88.6	5.25e-35
10	Immune cells	CD4Tconv	Th1	TRBV7-6	0.38	68.6	8.77e-35
10	Immune cells	CD4Tconv	Th1	TRBV4-2	0.31	70.7	1.3e-32
10	Immune cells	CD4Tconv	Th1	KLRD1	-0.28	68.7	1.04e-27
10	Immune cells	CD4Tconv	Th1	TRBV7-2	0.35	70.4	4.63e-27
10	Immune cells	CD4Tconv	Th1	ZFP36L2	-0.27	99.7	1.99e-25
10	Immune cells	CD4Tconv	Th1	IFI27	0.36	67.1	3.11e-24
10	Immune cells	CD4Tconv	Th1	LGALS1	0.25	76.1	1.68e-23
10	Immune cells	CD4Tconv	Th1	TRAV13-1	0.26	70.7	3.27e-21
10	Immune cells	CD4Tconv	Th1	TRAV16	0.27	69.9	4.81e-21
10	Immune cells	CD4Tconv	Th1	CD69	-0.32	95.1	1.9e-20
10	Immune cells	CD4Tconv	Th1	LTB	-0.35	94.2	3.58e-18
10	Immune cells	CD4Tconv	Th1	RP11-291B21.2	-0.28	71.0	3.86e-17
10	Immune cells	CD4Tconv	Th1	JUN	-0.42	93.6	1.21e-16
10	Immune cells	CD4Tconv	Th1	SELL	-0.41	88.7	2.25e-16
10	Immune cells	CD4Tconv	Th1	HSPA6	-0.28	69.6	3.72e-16
10	Immune cells	CD4Tconv	Th1	JUNB	-0.4	93.9	1.85e-15
10	Immune cells	CD4Tconv	Th1	TRBV10-3	0.34	67.7	2.68e-15
10	Immune cells	CD4Tconv	Th1	DNAJB1	-0.33	93.6	8.48e-13
10	Immune cells	CD4Tconv	Th1	HIST1H4C	-0.3	88.5	8.77e-13
10	Immune cells	CD4Tconv	Th1	TRBV12-3	0.29	68.4	1.34e-11
10	Immune cells	CD4Tconv	Th1	CD8B	-0.27	83.6	9.27e-11
10	Immune cells	CD4Tconv	Th1	CCR7	-0.37	84.0	3.61e-09
10	Immune cells	CD4Tconv	Th1	TCF7	-0.28	82.1	2.87e-06
10	Immune cells	CD4Tconv	Th1	ANXA1	-0.28	89.6	4.57e-06
10	Immune cells	CD4Tconv	Th1	NKG7	-0.49	85.1	5.26e-06
11	Immune cells	CD8T	CD8Tn	SH3BGRL3	-0.9	93.4	0
11	Immune cells	CD8T	CD8Tn	SRGN	-1.12	87.8	0
11	Immune cells	CD8T	CD8Tn	CD74	-1.52	83.3	0
11	Immune cells	CD8T	CD8Tn	CST7	-1.98	25.4	0
11	Immune cells	CD8T	CD8Tn	S100A4	-1.46	61.0	1.34e-302
11	Immune cells	CD8T	CD8Tn	CCR7	1.07	93.5	1e-295
11	Immune cells	CD8T	CD8Tn	EEF1A1	0.36	100.0	1.31e-291
11	Immune cells	CD8T	CD8Tn	RPS6	0.49	100.0	3.27e-289
11	Immune cells	CD8T	CD8Tn	CLIC1	-1.05	57.0	6.89e-289
11	Immune cells	CD8T	CD8Tn	GZMA	-1.95	26.3	8.91e-286
11	Immune cells	CD8T	CD8Tn	GZMK	-2.05	34.6	2.25e-285
11	Immune cells	CD8T	CD8Tn	CCL5	-2.42	35.8	9.03e-277
11	Immune cells	CD8T	CD8Tn	IL32	-0.95	94.8	2.19e-265
11	Immune cells	CD8T	CD8Tn	TPT1	0.45	100.0	4.09e-252
11	Immune cells	CD8T	CD8Tn	TMSB4X	-0.4	100.0	6.55e-245
11	Immune cells	CD8T	CD8Tn	HLA-DPA1	-1.27	36.9	1.75e-241
11	Immune cells	CD8T	CD8Tn	HLA-DRB1	-1.66	28.5	1.16e-238
11	Immune cells	CD8T	CD8Tn	HLA-A	-0.57	99.9	4.05e-234
11	Immune cells	CD8T	CD8Tn	HLA-DQB1	-1.01	30.8	9.39e-230
11	Immune cells	CD8T	CD8Tn	HLA-B	-0.5	99.9	1.18e-229
11	Immune cells	CD8T	CD8Tn	CCL4	-3.03	30.0	1.37e-229
11	Immune cells	CD8T	CD8Tn	GAPDH	-0.84	94.8	1.35e-226
11	Immune cells	CD8T	CD8Tn	AHNAK	-1.03	37.5	1.25e-225
11	Immune cells	CD8T	CD8Tn	RGS1	-1.37	42.3	1.94e-212
11	Immune cells	CD8T	CD8Tn	LINC00152	-0.9	22.4	7.02e-209
11	Immune cells	CD8T	CD8Tn	NKG7	-2.09	27.6	3.92e-208
11	Immune cells	CD8T	CD8Tn	HLA-DRB5	-0.86	15.6	1.06e-206
11	Immune cells	CD8T	CD8Tn	HLA-DQA1	-0.86	12.3	1e-204
11	Immune cells	CD8T	CD8Tn	PRDM1	-0.84	31.6	3.9e-196
11	Immune cells	CD8T	CD8Tn	CCL4L2	-1.7	19.3	4.67e-194
11	Immune cells	CD8T	CD8Tn	S100A11	-0.91	53.3	1.08e-193
11	Immune cells	CD8T	CD8Tn	RNF19A	-0.84	39.4	9.71e-192
11	Immune cells	CD8T	CD8Tn	HLA-DPB1	-1.08	42.6	1.97e-191
11	Immune cells	CD8T	CD8Tn	PFN1	-0.53	99.3	7.03e-189
11	Immune cells	CD8T	CD8Tn	HLA-C	-0.43	100.0	5.22e-186
11	Immune cells	CD8T	CD8Tn	COTL1	-0.9	74.9	6.76e-182
11	Immune cells	CD8T	CD8Tn	ANXA1	-1.0	42.7	3.3e-178
11	Immune cells	CD8T	CD8Tn	RPS18	0.33	100.0	4.39e-174
11	Immune cells	CD8T	CD8Tn	CD82	-0.79	36.6	1.4e-168
11	Immune cells	CD8T	CD8Tn	TIGIT	-0.96	31.7	6.5e-164
11	Immune cells	CD8T	CD8Tn	FAM129A	-0.56	21.5	3.02e-163
11	Immune cells	CD8T	CD8Tn	CD2	-0.68	78.0	1.57e-162
11	Immune cells	CD8T	CD8Tn	RPLP0	0.37	100.0	4.69e-162
11	Immune cells	CD8T	CD8Tn	DTHD1	-0.26	8.7	4.51e-161
11	Immune cells	CD8T	CD8Tn	MIR4435-2HG	-0.47	12.8	9.88e-160
11	Immune cells	CD8T	CD8Tn	HLA-DRA	-1.02	22.8	4.56e-159
11	Immune cells	CD8T	CD8Tn	MYL6	-0.54	92.8	8.4e-158
11	Immune cells	CD8T	CD8Tn	CFLAR	-0.71	44.4	2.04e-157
11	Immune cells	CD8T	CD8Tn	ALOX5AP	-0.92	48.0	2.54e-156
11	Immune cells	CD8T	CD8Tn	ZEB2	-0.32	11.4	1.63e-155
11	Immune cells	CD8T	CD8Tn	UBC	-0.67	84.5	9.34e-153
11	Immune cells	CD8T	CD8Tn	ANXA2	-0.71	31.4	2.03e-150
11	Immune cells	CD8T	CD8Tn	SYNE2	-0.73	43.0	1.39e-149
11	Immune cells	CD8T	CD8Tn	APOBEC3G	-0.88	36.1	3.79e-149
11	Immune cells	CD8T	CD8Tn	CCL3L3	-0.41	13.2	9.66e-149
11	Immune cells	CD8T	CD8Tn	IGLV2-14	-0.35	13.8	2.3e-148
11	Immune cells	CD8T	CD8Tn	DUSP4	-0.76	21.3	5.93e-148
11	Immune cells	CD8T	CD8Tn	CXCR6	-0.6	16.3	3.26e-147
11	Immune cells	CD8T	CD8Tn	AC133644.2	-0.43	12.2	6.14e-147
11	Immune cells	CD8T	CD8Tn	H3F3B	-0.54	95.3	4.23e-146
11	Immune cells	CD8T	CD8Tn	LEF1	0.63	86.0	1.59e-145
11	Immune cells	CD8T	CD8Tn	FCRL3	-0.33	19.4	2.19e-145
11	Immune cells	CD8T	CD8Tn	BATF	-0.99	35.9	3.81e-145
11	Immune cells	CD8T	CD8Tn	SELL	0.58	93.7	9.68e-143
11	Immune cells	CD8T	CD8Tn	ZNF683	-0.53	11.2	1.57e-141
11	Immune cells	CD8T	CD8Tn	HOPX	-0.44	13.6	2.75e-141
11	Immune cells	CD8T	CD8Tn	PLEK	-0.28	15.1	1.05e-139
11	Immune cells	CD8T	CD8Tn	JAKMIP1	-0.25	11.9	1.66e-139
11	Immune cells	CD8T	CD8Tn	NPM1	0.42	98.7	2.7e-138
11	Immune cells	CD8T	CD8Tn	ITGB1	-0.74	36.9	3.14e-138
11	Immune cells	CD8T	CD8Tn	EZR	-0.7	46.3	4e-137
11	Immune cells	CD8T	CD8Tn	TNFRSF9	-0.27	8.3	1.35e-134
11	Immune cells	CD8T	CD8Tn	F2R	-0.42	22.6	2.56e-134
11	Immune cells	CD8T	CD8Tn	KLRD1	-0.57	13.4	4.89e-134
11	Immune cells	CD8T	CD8Tn	XCL2	-0.47	9.7	3.1e-133
11	Immune cells	CD8T	CD8Tn	KLF6	-0.71	73.6	1.37e-132
11	Immune cells	CD8T	CD8Tn	TCF7	0.66	84.1	2.57e-132
11	Immune cells	CD8T	CD8Tn	GLUL	-0.56	33.7	3.93e-130
11	Immune cells	CD8T	CD8Tn	DUSP2	-1.31	56.8	1.56e-128
11	Immune cells	CD8T	CD8Tn	LGALS3	-0.44	17.1	8.73e-126
11	Immune cells	CD8T	CD8Tn	ERN1	-0.53	36.6	1.2e-125
11	Immune cells	CD8T	CD8Tn	CCDC167	-0.55	38.0	1.83e-125
11	Immune cells	CD8T	CD8Tn	PDCD1	-0.57	27.4	2.38e-124
11	Immune cells	CD8T	CD8Tn	CXCR3	-0.67	37.1	1.44e-123
11	Immune cells	CD8T	CD8Tn	CCL3	-0.51	13.0	1.88e-123
11	Immune cells	CD8T	CD8Tn	CPNE7	-0.32	16.7	5.11e-123
11	Immune cells	CD8T	CD8Tn	NFATC2	-0.64	39.6	1.64e-120
11	Immune cells	CD8T	CD8Tn	ANXA5	-0.63	35.1	1.19e-119
11	Immune cells	CD8T	CD8Tn	ACTN1	0.77	67.5	6.18e-119
11	Immune cells	CD8T	CD8Tn	TBX21	-0.3	19.3	2.44e-118
11	Immune cells	CD8T	CD8Tn	ARID5B	-0.58	38.8	2.55e-116
11	Immune cells	CD8T	CD8Tn	LAG3	-0.57	21.1	2.03e-115
11	Immune cells	CD8T	CD8Tn	CD52	-0.48	96.2	1.55e-113
11	Immune cells	CD8T	CD8Tn	CD7	0.52	91.2	3.96e-112
11	Immune cells	CD8T	CD8Tn	HNRNPLL	-0.51	33.6	1.97e-110
11	Immune cells	CD8T	CD8Tn	ACTN4	-0.53	33.3	3.7e-110
11	Immune cells	CD8T	CD8Tn	S100A6	-0.56	84.2	3.59e-109
11	Immune cells	CD8T	CD8Tn	PPP2R2B	-0.27	24.4	1.58e-108
11	Immune cells	CD8T	CD8Tn	OASL	-0.3	18.8	6.43e-108
11	Immune cells	CD8T	CD8Tn	GZMH	-0.68	17.3	3.03e-107
11	Immune cells	CD8T	CD8Tn	TOX	-0.52	30.4	2.63e-106
11	Immune cells	CD8T	CD8Tn	S100A10	-0.59	74.3	9.94e-106
11	Immune cells	CD8T	CD8Tn	LCP1	-0.57	67.7	3.85e-105
11	Immune cells	CD8T	CD8Tn	IFI16	-0.56	48.7	1.29e-104
11	Immune cells	CD8T	CD8Tn	SAMSN1	-0.54	35.8	6.33e-104
11	Immune cells	CD8T	CD8Tn	GALM	-0.47	32.2	1.31e-103
11	Immune cells	CD8T	CD8Tn	TXN	-0.5	39.9	2.55e-103
11	Immune cells	CD8T	CD8Tn	EOMES	-0.51	30.1	1.27e-102
11	Immune cells	CD8T	CD8Tn	GZMB	-0.56	14.4	1.04e-101
11	Immune cells	CD8T	CD8Tn	NCF4	-0.3	21.2	5.95e-101
11	Immune cells	CD8T	CD8Tn	ITM2A	-0.78	59.1	8.96e-101
11	Immune cells	CD8T	CD8Tn	TNFRSF4	-0.72	24.7	2.78e-100
11	Immune cells	CD8T	CD8Tn	CKLF	-0.49	32.4	4.77e-99
11	Immune cells	CD8T	CD8Tn	TNFRSF18	-0.5	17.6	9.78e-99
11	Immune cells	CD8T	CD8Tn	LMNA	-0.25	17.6	1.57e-97
11	Immune cells	CD8T	CD8Tn	TNFRSF1B	-0.6	37.9	1.22e-96
11	Immune cells	CD8T	CD8Tn	FAS	-0.4	30.2	1.72e-96
11	Immune cells	CD8T	CD8Tn	LSP1	-0.5	81.8	7.74e-96
11	Immune cells	CD8T	CD8Tn	KRT86	-0.31	11.3	2.47e-95
11	Immune cells	CD8T	CD8Tn	NINJ2	-0.35	30.6	2.61e-95
11	Immune cells	CD8T	CD8Tn	CTSC	-0.57	41.7	2.77e-95
11	Immune cells	CD8T	CD8Tn	ZFP36	-0.9	73.3	4.19e-95
11	Immune cells	CD8T	CD8Tn	MAF	-0.33	27.7	9.4e-95
11	Immune cells	CD8T	CD8Tn	IL2RB	-0.49	35.0	2.85e-93
11	Immune cells	CD8T	CD8Tn	CD84	-0.43	39.8	5.65e-93
11	Immune cells	CD8T	CD8Tn	IFNG	-0.44	20.0	9.66e-93
11	Immune cells	CD8T	CD8Tn	KLRB1	-0.76	30.9	9.96e-93
11	Immune cells	CD8T	CD8Tn	CMC1	-0.63	37.7	1.88e-92
11	Immune cells	CD8T	CD8Tn	AIF1	0.74	61.2	1.44e-91
11	Immune cells	CD8T	CD8Tn	ITM2C	-0.78	39.6	1.57e-91
11	Immune cells	CD8T	CD8Tn	SLA	-0.62	55.4	7.42e-91
11	Immune cells	CD8T	CD8Tn	HERPUD1	-0.54	42.9	3.09e-90
11	Immune cells	CD8T	CD8Tn	KLRG1	-0.46	32.6	1.84e-89
11	Immune cells	CD8T	CD8Tn	SATB1	0.66	68.1	1.93e-89
11	Immune cells	CD8T	CD8Tn	YWHAQ	-0.56	48.8	3.89e-89
11	Immune cells	CD8T	CD8Tn	PRF1	-0.57	33.3	3.9e-88
11	Immune cells	CD8T	CD8Tn	SH2D1A	-0.52	42.8	4.3e-88
11	Immune cells	CD8T	CD8Tn	ATP5E	-0.31	97.6	2.11e-87
11	Immune cells	CD8T	CD8Tn	PGAM1	-0.52	52.7	7.97e-87
11	Immune cells	CD8T	CD8Tn	MIR155HG	-0.41	28.4	1.61e-86
11	Immune cells	CD8T	CD8Tn	ATP2B4	-0.43	34.6	2.07e-86
11	Immune cells	CD8T	CD8Tn	RP5-1028K7.2	-0.26	27.3	2.31e-86
11	Immune cells	CD8T	CD8Tn	TAGLN2	-0.55	63.8	2.72e-86
11	Immune cells	CD8T	CD8Tn	IKZF3	-0.51	51.3	2.01e-85
11	Immune cells	CD8T	CD8Tn	RILPL2	-0.42	34.8	5.04e-85
11	Immune cells	CD8T	CD8Tn	ACTB	-0.35	100.0	5.17e-85
11	Immune cells	CD8T	CD8Tn	SLC7A5	-0.36	33.8	1.79e-84
11	Immune cells	CD8T	CD8Tn	TXK	0.57	70.9	5.02e-84
11	Immune cells	CD8T	CD8Tn	IFNG-AS1	-0.25	30.8	5.8e-84
11	Immune cells	CD8T	CD8Tn	IGKV1-5	-0.28	5.7	9.72e-84
11	Immune cells	CD8T	CD8Tn	IGFBP4	-0.3	28.4	6.53e-83
11	Immune cells	CD8T	CD8Tn	APOBEC3C	-0.49	35.3	1.47e-82
11	Immune cells	CD8T	CD8Tn	PHLDA1	-0.41	26.1	2.28e-82
11	Immune cells	CD8T	CD8Tn	ACTA2	-0.31	31.2	7.22e-82
11	Immune cells	CD8T	CD8Tn	HMGB2	-0.5	53.3	1.23e-81
11	Immune cells	CD8T	CD8Tn	CD55	0.71	66.4	5.13e-81
11	Immune cells	CD8T	CD8Tn	HLA-DMA	-0.44	33.0	6.98e-81
11	Immune cells	CD8T	CD8Tn	DEK	-0.45	52.3	1.14e-79
11	Immune cells	CD8T	CD8Tn	NFKBIA	-0.71	81.1	1.47e-79
11	Immune cells	CD8T	CD8Tn	BTG3	-0.41	32.9	2.81e-79
11	Immune cells	CD8T	CD8Tn	SH2D2A	-0.47	40.0	3.6e-79
11	Immune cells	CD8T	CD8Tn	PRDX1	-0.45	53.1	4.94e-79
11	Immune cells	CD8T	CD8Tn	ABLIM1	0.65	70.8	1.22e-77
11	Immune cells	CD8T	CD8Tn	GYG1	-0.4	34.1	1.31e-77
11	Immune cells	CD8T	CD8Tn	HN1	-0.39	37.3	1.56e-76
11	Immune cells	CD8T	CD8Tn	PTTG1	-0.38	30.8	3.74e-76
11	Immune cells	CD8T	CD8Tn	CXCL13	-2.34	30.7	1.83e-75
11	Immune cells	CD8T	CD8Tn	RAB27A	-0.42	36.2	5.78e-75
11	Immune cells	CD8T	CD8Tn	PPP1CA	-0.43	55.8	6.49e-75
11	Immune cells	CD8T	CD8Tn	LIMS1	-0.39	34.9	6.85e-75
11	Immune cells	CD8T	CD8Tn	NUCB2	0.53	75.8	9.84e-75
11	Immune cells	CD8T	CD8Tn	MIAT	-0.31	30.9	4.28e-74
11	Immune cells	CD8T	CD8Tn	PTMS	-0.44	28.6	4.81e-74
11	Immune cells	CD8T	CD8Tn	PDIA6	-0.42	43.3	1.53e-73
11	Immune cells	CD8T	CD8Tn	NOSIP	0.55	78.1	1.68e-73
11	Immune cells	CD8T	CD8Tn	C12orf75	-0.46	37.2	1.24e-72
11	Immune cells	CD8T	CD8Tn	CFL1	-0.31	96.9	1.94e-72
11	Immune cells	CD8T	CD8Tn	TNF	-0.42	26.1	2.44e-72
11	Immune cells	CD8T	CD8Tn	VOPP1	-0.37	39.9	1.8e-71
11	Immune cells	CD8T	CD8Tn	NMB	-0.45	28.0	7.09e-71
11	Immune cells	CD8T	CD8Tn	SAMD3	-0.4	37.4	3.36e-70
11	Immune cells	CD8T	CD8Tn	IQGAP1	-0.45	47.7	4.77e-70
11	Immune cells	CD8T	CD8Tn	CLSTN3	-0.26	30.1	4.89e-70
11	Immune cells	CD8T	CD8Tn	GPR171	-0.37	41.1	6.46e-70
11	Immune cells	CD8T	CD8Tn	CORO1B	-0.51	53.9	8.04e-70
11	Immune cells	CD8T	CD8Tn	FLNA	-0.47	48.9	1.39e-69
11	Immune cells	CD8T	CD8Tn	PTPN7	-0.39	41.3	1.7e-69
11	Immune cells	CD8T	CD8Tn	XCL1	-0.32	20.0	1.92e-69
11	Immune cells	CD8T	CD8Tn	CTSB	-0.36	37.6	1.95e-69
11	Immune cells	CD8T	CD8Tn	GNG5	-0.41	65.6	2.01e-69
11	Immune cells	CD8T	CD8Tn	VIM	-0.48	93.7	2.1e-69
11	Immune cells	CD8T	CD8Tn	PPP1R16B	-0.27	33.0	2.88e-69
11	Immune cells	CD8T	CD8Tn	C4orf48	-0.37	37.9	6.24e-69
11	Immune cells	CD8T	CD8Tn	DYNLL1	-0.41	43.0	6.85e-69
11	Immune cells	CD8T	CD8Tn	ARPC2	-0.38	84.2	8.64e-69
11	Immune cells	CD8T	CD8Tn	TOX2	-0.34	29.6	1.35e-68
11	Immune cells	CD8T	CD8Tn	LGALS1	-0.64	32.5	2.38e-68
11	Immune cells	CD8T	CD8Tn	CD63	-0.41	35.7	4e-68
11	Immune cells	CD8T	CD8Tn	SLAMF1	-0.33	35.4	1.05e-67
11	Immune cells	CD8T	CD8Tn	TPI1	-0.45	65.4	6.58e-67
11	Immune cells	CD8T	CD8Tn	TYMP	-0.36	32.3	7.23e-67
11	Immune cells	CD8T	CD8Tn	NR3C1	-0.56	52.7	1.4e-66
11	Immune cells	CD8T	CD8Tn	TGIF1	-0.3	38.7	1.4e-66
11	Immune cells	CD8T	CD8Tn	LYST	-0.42	36.9	1.4e-66
11	Immune cells	CD8T	CD8Tn	PLA2G16	-0.3	30.9	1.64e-66
11	Immune cells	CD8T	CD8Tn	YWHAH	-0.33	33.3	3.77e-66
11	Immune cells	CD8T	CD8Tn	CARD16	-0.47	47.0	4.56e-66
11	Immune cells	CD8T	CD8Tn	TRG-AS1	-0.25	34.3	2.06e-65
11	Immune cells	CD8T	CD8Tn	GBP5	-0.41	41.3	2.08e-65
11	Immune cells	CD8T	CD8Tn	CTLA4	-0.54	35.4	2.56e-65
